Index,ID,Name,Age,Photo,Nationality,Overall,Club,Wage
16491,237710,A. Fletcher,19,https://cdn.sofifa.org/players/4/19/237710.png,England,57,Plymouth Argyle,€1K
16492,232335,M. Najjar,23,https://cdn.sofifa.org/players/4/19/232335.png,Saudi Arabia,57,Al Qadisiyah,€3K
16493,242319,E. Zehir,20,https://cdn.sofifa.org/players/4/19/242319.png,Germany,57,FC St. Pauli,€2K
16494,241296,Zeng Shuai,24,https://cdn.sofifa.org/players/4/19/241296.png,China PR,57,Chongqing Dangdai Lifan FC SWM Team,€1K
16495,232081,R. Laryea,23,https://cdn.sofifa.org/players/4/19/232081.png,Canada,57,Orlando City SC,€1K
16496,239762,M. Sipľak,22,https://cdn.sofifa.org/players/4/19/239762.png,Slovakia,57,Cracovia,€1K
16497,242322,M. Miller,22,https://cdn.sofifa.org/players/4/19/242322.png,England,57,Hamilton Academical FC,€1K
16498,223379,O. Johansson,23,https://cdn.sofifa.org/players/4/19/223379.png,Sweden,57,Trelleborgs FF,€1K
16499,221588,A. Mondal,28,https://cdn.sofifa.org/players/4/19/221588.png,India,57,,€ 0
16500,229269,Z. Westbrooke,21,https://cdn.sofifa.org/players/4/19/229269.png,England,57,Coventry City,€1K
16501,240533,K. Pagliuca,21,https://cdn.sofifa.org/players/4/19/240533.png,Switzerland,57,Hallescher FC,€2K
16502,226454,B. Hall,21,https://cdn.sofifa.org/players/4/19/226454.png,Northern Ireland,57,Notts County,€4K
16503,239510,M. Köbbing,21,https://cdn.sofifa.org/players/4/19/239510.png,Germany,57,1. FC Heidenheim 1846,€1K
16504,240535,E. Chapman,17,https://cdn.sofifa.org/players/4/19/240535.png,England,57,Lincoln City,€1K
16505,246423,L. Orellano,18,https://cdn.sofifa.org/players/4/19/246423.png,Argentina,57,Vélez Sarsfield,€1K
16506,233368,R. Harker,18,https://cdn.sofifa.org/players/4/19/233368.png,England,57,Burnley,€4K
16507,231065,L. Rogerson,20,https://cdn.sofifa.org/players/4/19/231065.png,New Zealand,57,FC Carl Zeiss Jena,€1K
16508,229274,L. Thomas,20,https://cdn.sofifa.org/players/4/19/229274.png,Wales,57,Forest Green Rovers,€1K
16509,243354,P. Sander,20,https://cdn.sofifa.org/players/4/19/243354.png,Germany,57,Holstein Kiel,€1K
16510,155547,J. Jensen,32,https://cdn.sofifa.org/players/4/19/155547.png,Denmark,57,Esbjerg fB,€1K
16511,241307,Jiang Wenjun,28,https://cdn.sofifa.org/players/4/19/241307.png,China PR,57,Hebei China Fortune FC,€2K
16512,244379,A. Alibekov,20,https://cdn.sofifa.org/players/4/19/244379.png,Ukraine,57,Dynamo Kyiv,€1K
16513,224413,N. Giraldo,25,https://cdn.sofifa.org/players/4/19/224413.png,Colombia,57,Envigado FC,€1K
16514,246429,J. Mashart,18,https://cdn.sofifa.org/players/4/19/246429.png,Netherlands,57,NAC Breda,€1K
16515,237470,D. Casey,20,https://cdn.sofifa.org/players/4/19/237470.png,Republic of Ireland,57,Cork City,€1K
16516,213151,C. Norman,22,https://cdn.sofifa.org/players/4/19/213151.png,England,57,Oxford United,€1K
16517,228255,N. Lemaître,21,https://cdn.sofifa.org/players/4/19/228255.png,France,57,Stade de Reims,€1K
16518,228767,F. Ross,20,https://cdn.sofifa.org/players/4/19/228767.png,Scotland,57,Aberdeen,€1K
16519,230815,O. Kakay,20,https://cdn.sofifa.org/players/4/19/230815.png,Sierra Leone,57,Queens Park Rangers,€1K
16520,233375,D. Leahy,20,https://cdn.sofifa.org/players/4/19/233375.png,Republic of Ireland,57,Bohemian FC,€1K
16521,246431,R. Sottil,19,https://cdn.sofifa.org/players/4/19/246431.png,Italy,57,Fiorentina,€4K
16522,241314,Li Haitao,22,https://cdn.sofifa.org/players/4/19/241314.png,China PR,57,Jiangsu Suning FC,€2K
16523,208291,R. Allassani,22,https://cdn.sofifa.org/players/4/19/208291.png,England,57,Coventry City,€1K
16524,213667,D. Conroy,22,https://cdn.sofifa.org/players/4/19/213667.png,England,57,Swindon Town,€2K
16525,235939,F. Zorba,20,https://cdn.sofifa.org/players/4/19/235939.png,Turkey,57,VfL Osnabrück,€1K
16526,242596,T. Blackmon,21,https://cdn.sofifa.org/players/4/19/242596.png,United States,57,Los Angeles FC,€1K
16527,239781,T. Arndal,20,https://cdn.sofifa.org/players/4/19/239781.png,Denmark,57,AC Horsens,€1K
16528,245413,M. Al Sufyani,19,https://cdn.sofifa.org/players/4/19/245413.png,Saudi Arabia,57,Al Wehda,€2K
16529,237479,B. Liddle,19,https://cdn.sofifa.org/players/4/19/237479.png,England,57,Middlesbrough,€3K
16530,223912,C. Oliver,20,https://cdn.sofifa.org/players/4/19/223912.png,England,57,Brentford,€4K
16531,245416,N. Kariri,20,https://cdn.sofifa.org/players/4/19/245416.png,Saudi Arabia,57,Al Fayha,€3K
16532,222121,Xiang Hantian,22,https://cdn.sofifa.org/players/4/19/222121.png,China PR,57,Beijing Renhe FC,€2K
16533,228009,Lee Gyu Seong,24,https://cdn.sofifa.org/players/4/19/228009.png,Korea Republic,57,Sangju Sangmu FC,€1K
16534,232362,R. de Vos,22,https://cdn.sofifa.org/players/4/19/232362.png,Netherlands,57,FC Emmen,€1K
16535,236459,M. Wasielewski,24,https://cdn.sofifa.org/players/4/19/236459.png,Poland,57,Lech Poznań,€1K
16536,244141,N. Simon,18,https://cdn.sofifa.org/players/4/19/244141.png,France,57,Racing Club de Lens,€1K
16537,239534,N. Kirk,20,https://cdn.sofifa.org/players/4/19/239534.png,Denmark,57,Brentford,€2K
16538,242862,S. Al Najrani,21,https://cdn.sofifa.org/players/4/19/242862.png,Saudi Arabia,57,Al Fateh,€3K
16539,245167,L. Lalruatthara,23,https://cdn.sofifa.org/players/4/19/245167.png,India,57,,€ 0
16540,242352,A. Attiah,21,https://cdn.sofifa.org/players/4/19/242352.png,Saudi Arabia,57,Al Wehda,€2K
16541,244400,K. Ademi,22,https://cdn.sofifa.org/players/4/19/244400.png,Switzerland,57,Neuchâtel Xamax,€1K
16542,232113,C. Gallego,29,https://cdn.sofifa.org/players/4/19/232113.png,Colombia,57,Itagüí Leones FC,€1K
16543,228018,Zhou Dadi,22,https://cdn.sofifa.org/players/4/19/228018.png,China PR,57,Changchun Yatai FC,€2K
16544,240562,D. Adshead,16,https://cdn.sofifa.org/players/4/19/240562.png,England,57,Rochdale,€1K
16545,231603,J. Adelson,22,https://cdn.sofifa.org/players/4/19/231603.png,Australia,57,Newcastle Jets,€1K
16546,231859,C. Brown,26,https://cdn.sofifa.org/players/4/19/231859.png,United States,57,Seattle Sounders FC,€1K
16547,246452,S. Bouzar,18,https://cdn.sofifa.org/players/4/19/246452.png,France,57,AS Nancy Lorraine,€1K
16548,220853,J. Curran,21,https://cdn.sofifa.org/players/4/19/220853.png,Australia,57,Dundee FC,€1K
16549,239797,M. Lansing,24,https://cdn.sofifa.org/players/4/19/239797.png,United States,57,Aalborg BK,€1K
16550,242613,D. Cayupil,20,https://cdn.sofifa.org/players/4/19/242613.png,Chile,57,Club Deportes Temuco,€1K
16551,245173,O. Mireles,19,https://cdn.sofifa.org/players/4/19/245173.png,Mexico,57,Club León,€2K
16552,245685,O. Valakari,18,https://cdn.sofifa.org/players/4/19/245685.png,Finland,57,Tromsø IL,€1K
16553,243894,B. Stillhart,24,https://cdn.sofifa.org/players/4/19/243894.png,Switzerland,57,FC Thun,€2K
16554,233655,R. Holden,20,https://cdn.sofifa.org/players/4/19/233655.png,Northern Ireland,57,Bristol City,€4K
16555,243895,D. Salanovic,22,https://cdn.sofifa.org/players/4/19/243895.png,Liechtenstein,57,FC Thun,€2K
16556,244407,Pol Lozano,18,https://cdn.sofifa.org/players/4/19/244407.png,Spain,57,RCD Espanyol,€2K
16557,235704,S. Todd,20,https://cdn.sofifa.org/players/4/19/235704.png,Republic of Ireland,57,Derry City,€1K
16558,242104,A. Ordagić,25,https://cdn.sofifa.org/players/4/19/242104.png,Bosnia Herzegovina,57,SK Brann,€1K
16559,213690,C. Evans,22,https://cdn.sofifa.org/players/4/19/213690.png,England,57,Macclesfield Town,€1K
16560,229050,O. Buur Rasmussen,20,https://cdn.sofifa.org/players/4/19/229050.png,Denmark,57,Wolverhampton Wanderers,€5K
16561,234682,J. Krasniqi,23,https://cdn.sofifa.org/players/4/19/234682.png,Kosovo,57,FC Lugano,€1K
16562,239546,C. Libertiaux,20,https://cdn.sofifa.org/players/4/19/239546.png,Belgium,57,Royal Excel Mouscron,€1K
16563,244922,L. Migliorelli,20,https://cdn.sofifa.org/players/4/19/244922.png,Italy,57,Venezia FC,€1K
16564,231356,M. Millar,21,https://cdn.sofifa.org/players/4/19/231356.png,Australia,57,Central Coast Mariners,€1K
16565,232893,K. Kitamoto,36,https://cdn.sofifa.org/players/4/19/232893.png,Japan,57,Vissel Kobe,€1K
16566,241342,Su Yuanjie,23,https://cdn.sofifa.org/players/4/19/241342.png,China PR,57,Tianjin Quanjian FC,€3K
16567,228799,M. Mejlstrup Pedersen,22,https://cdn.sofifa.org/players/4/19/228799.png,Denmark,57,Hobro IK,€1K
16568,231615,K. Gordon,20,https://cdn.sofifa.org/players/4/19/231615.png,England,57,Lincoln City,€4K
16569,243647,A. Bayındır,20,https://cdn.sofifa.org/players/4/19/243647.png,Turkey,57,MKE Ankaragücü,€1K
16570,234944,N. Helmbrecht,23,https://cdn.sofifa.org/players/4/19/234944.png,Germany,57,TSV 1860 München,€1K
16571,246464,J. Theissen,20,https://cdn.sofifa.org/players/4/19/246464.png,Germany,57,Fortuna Düsseldorf,€2K
16572,186305,O. Tejeda,29,https://cdn.sofifa.org/players/4/19/186305.png,Mexico,57,Lobos BUAP,€1K
16573,225986,D. Mottley-Henry,20,https://cdn.sofifa.org/players/4/19/225986.png,England,57,Tranmere Rovers,€1K
16574,236994,J. Hernandez,22,https://cdn.sofifa.org/players/4/19/236994.png,Mexico,57,Real Salt Lake,€1K
16575,245698,S. Villarreal,18,https://cdn.sofifa.org/players/4/19/245698.png,Mexico,57,Monterrey,€2K
16576,240068,S. Al Nabit,22,https://cdn.sofifa.org/players/4/19/240068.png,Saudi Arabia,57,Ohod Club,€3K
16577,240580,B. Folami,19,https://cdn.sofifa.org/players/4/19/240580.png,Australia,57,Ipswich Town,€1K
16578,244932,K. Castañeda,18,https://cdn.sofifa.org/players/4/19/244932.png,Mexico,57,Deportivo Toluca,€2K
16579,242117,A. Ghareeb,21,https://cdn.sofifa.org/players/4/19/242117.png,Saudi Arabia,57,Al Ahli,€4K
16580,243141,I. Jasarevic,22,https://cdn.sofifa.org/players/4/19/243141.png,Bosnia Herzegovina,57,Dalkurd FF,€1K
16581,212167,C. Vernam,21,https://cdn.sofifa.org/players/4/19/212167.png,England,57,Grimsby Town,€2K
16582,233161,Lee Rae Joon,21,https://cdn.sofifa.org/players/4/19/233161.png,Korea Republic,57,Pohang Steelers,€1K
16583,240329,B. Taz,19,https://cdn.sofifa.org/players/4/19/240329.png,Germany,57,1. FC Union Berlin,€2K
16584,245449,T. Mizutani,22,https://cdn.sofifa.org/players/4/19/245449.png,Japan,57,Shimizu S-Pulse,€1K
16585,240074,B. Dione,21,https://cdn.sofifa.org/players/4/19/240074.png,Belgium,57,Royal Excel Mouscron,€1K
16586,240586,K. Al Shuwayie,22,https://cdn.sofifa.org/players/4/19/240586.png,Saudi Arabia,57,Al Nassr,€4K
16587,235979,A. Ramírez,19,https://cdn.sofifa.org/players/4/19/235979.png,Chile,57,CD Universidad de Concepción,€1K
16588,244683,K. Kovačević,23,https://cdn.sofifa.org/players/4/19/244683.png,Croatia,57,TSV Hartberg,€1K
16589,236748,E. Sivertsen,27,https://cdn.sofifa.org/players/4/19/236748.png,Norway,57,Kristiansund BK,€1K
16590,241356,L. Ritson,19,https://cdn.sofifa.org/players/4/19/241356.png,England,57,Hull City,€2K
16591,227278,G. Berggren,20,https://cdn.sofifa.org/players/4/19/227278.png,Sweden,57,BK Häcken,€1K
16592,241614,J. Oksanen,17,https://cdn.sofifa.org/players/4/19/241614.png,Finland,57,Brentford,€2K
16593,244174,D. Parker,18,https://cdn.sofifa.org/players/4/19/244174.png,England,57,Walsall,€1K
16594,213967,C. Mafoumbi,24,https://cdn.sofifa.org/players/4/19/213967.png,Congo,57,Blackpool,€1K
16595,236495,A. Bolger,18,https://cdn.sofifa.org/players/4/19/236495.png,Republic of Ireland,57,Shamrock Rovers,€1K
16596,219344,A. Al Basisi,40,https://cdn.sofifa.org/players/4/19/219344.png,Saudi Arabia,57,Ohod Club,€1K
16597,235216,B. Fox,20,https://cdn.sofifa.org/players/4/19/235216.png,England,57,Burton Albion,€1K
16598,233425,E. Kastrati,21,https://cdn.sofifa.org/players/4/19/233425.png,Albania,57,Pescara,€1K
16599,243153,M. Al Rashidi,19,https://cdn.sofifa.org/players/4/19/243153.png,Saudi Arabia,57,Al Fayha,€1K
16600,232402,Kim Woo Suk,21,https://cdn.sofifa.org/players/4/19/232402.png,Korea Republic,57,Daegu FC,€1K
16601,243922,M. Radecki,25,https://cdn.sofifa.org/players/4/19/243922.png,Poland,57,Śląsk Wrocław,€1K
16602,233939,O. Jackson,19,https://cdn.sofifa.org/players/4/19/233939.png,England,57,Milton Keynes Dons,€1K
16603,243667,C. Thompson,18,https://cdn.sofifa.org/players/4/19/243667.png,England,57,Fulham,€4K
16604,245715,J. Shackleton,18,https://cdn.sofifa.org/players/4/19/245715.png,England,57,Leeds United,€3K
16605,236244,T. Sibbick,19,https://cdn.sofifa.org/players/4/19/236244.png,England,57,AFC Wimbledon,€1K
16606,244180,K. Oldenburger,22,https://cdn.sofifa.org/players/4/19/244180.png,Netherlands,57,FC Emmen,€1K
16607,240086,M. Lema,18,https://cdn.sofifa.org/players/4/19/240086.png,Austria,57,SK Sturm Graz,€1K
16608,235479,A. Al Riou,24,https://cdn.sofifa.org/players/4/19/235479.png,Saudi Arabia,57,Al Hazem,€4K
16609,235991,N. Cordero,19,https://cdn.sofifa.org/players/4/19/235991.png,Argentina,57,Club Atlético Huracán,€1K
16610,244951,J. Rodríguez,20,https://cdn.sofifa.org/players/4/19/244951.png,Mexico,57,Puebla FC,€1K
16611,242137,H. Abu Sharara,21,https://cdn.sofifa.org/players/4/19/242137.png,Saudi Arabia,57,Al Qadisiyah,€2K
16612,242393,B. Hussein,18,https://cdn.sofifa.org/players/4/19/242393.png,Sweden,57,AIK,€1K
16613,243929,H. Pernía,27,https://cdn.sofifa.org/players/4/19/243929.png,Venezuela,57,Atlético Bucaramanga,€1K
16614,239835,V. Ekani,21,https://cdn.sofifa.org/players/4/19/239835.png,Cameroon,57,SønderjyskE,€1K
16615,232668,L. Gordon,22,https://cdn.sofifa.org/players/4/19/232668.png,Scotland,57,St. Johnstone FC,€1K
16616,236252,V. Karakuş,20,https://cdn.sofifa.org/players/4/19/236252.png,Turkey,57,Kayserispor,€1K
16617,237020,M. Al Zubaidi,20,https://cdn.sofifa.org/players/4/19/237020.png,Saudi Arabia,57,Al Ahli,€3K
16618,242140,A. Al Bishi,22,https://cdn.sofifa.org/players/4/19/242140.png,Saudi Arabia,57,Al Qadisiyah,€2K
16619,203742,R. Lloyd,24,https://cdn.sofifa.org/players/4/19/203742.png,England,57,Macclesfield Town,€1K
16620,243678,G. Siadas,18,https://cdn.sofifa.org/players/4/19/243678.png,Germany,57,Fortuna Düsseldorf,€2K
16621,231647,M. Asiri,25,https://cdn.sofifa.org/players/4/19/231647.png,Saudi Arabia,57,Al Qadisiyah,€2K
16622,239839,S. Coly,20,https://cdn.sofifa.org/players/4/19/239839.png,Senegal,57,Ascoli,€6K
16623,240863,C. Coventry,18,https://cdn.sofifa.org/players/4/19/240863.png,Republic of Ireland,57,West Ham United,€4K
16624,242655,J. Ponceau,17,https://cdn.sofifa.org/players/4/19/242655.png,France,57,FC Lorient,€1K
16625,232416,R. Noda,29,https://cdn.sofifa.org/players/4/19/232416.png,Japan,57,Shonan Bellmare,€1K
16626,182240,Qiu Shengjiong,32,https://cdn.sofifa.org/players/4/19/182240.png,China PR,57,Shanghai Greenland Shenhua FC,€2K
16627,232673,M. Al Haidari,22,https://cdn.sofifa.org/players/4/19/232673.png,Saudi Arabia,57,Al Hilal,€3K
16628,102881,K. Stamatopoulos,38,https://cdn.sofifa.org/players/4/19/102881.png,Canada,57,AIK,€1K
16629,246241,Y. Lenze,17,https://cdn.sofifa.org/players/4/19/246241.png,Germany,57,FC Schalke 04,€1K
16630,243682,F. Chenkam,19,https://cdn.sofifa.org/players/4/19/243682.png,Cameroon,57,Seattle Sounders FC,€1K
16631,243427,R. Edmondson,17,https://cdn.sofifa.org/players/4/19/243427.png,England,57,Leeds United,€3K
16632,240612,M. Klass,19,https://cdn.sofifa.org/players/4/19/240612.png,England,57,Southend United,€1K
16633,236005,J. Vom Steeg,21,https://cdn.sofifa.org/players/4/19/236005.png,United States,57,LA Galaxy,€1K
16634,240101,E. Palacios,21,https://cdn.sofifa.org/players/4/19/240101.png,Colombia,57,Alianza Petrolera,€1K
16635,243173,Kim Joon Beom,20,https://cdn.sofifa.org/players/4/19/243173.png,Korea Republic,57,Gyeongnam FC,€1K
16636,206567,A. Campbell,23,https://cdn.sofifa.org/players/4/19/206567.png,England,57,Carlisle United,€1K
16637,243687,H. Pritchard,25,https://cdn.sofifa.org/players/4/19/243687.png,England,57,Blackpool,€1K
16638,244199,K. Engbers,18,https://cdn.sofifa.org/players/4/19/244199.png,Netherlands,57,FC Emmen,€1K
16639,225001,K. Wootton,21,https://cdn.sofifa.org/players/4/19/225001.png,England,57,Scunthorpe United,€1K
16640,237545,U. Türker,20,https://cdn.sofifa.org/players/4/19/237545.png,Turkey,57,Alanyaspor,€2K
16641,243177,L. Malicsek,19,https://cdn.sofifa.org/players/4/19/243177.png,Austria,57,FC Admira Wacker Mödling,€1K
16642,225770,K. da Graca,20,https://cdn.sofifa.org/players/4/19/225770.png,Sweden,57,IFK Göteborg,€1K
16643,243178,B. Maguire,20,https://cdn.sofifa.org/players/4/19/243178.png,Scotland,57,Motherwell,€1K
16644,240107,J. Padilla,19,https://cdn.sofifa.org/players/4/19/240107.png,Mexico,57,Pachuca,€2K
16645,240363,I. Shinozuka,23,https://cdn.sofifa.org/players/4/19/240363.png,Russia,57,Yokohama F. Marinos,€1K
16646,242923,S. Palma,18,https://cdn.sofifa.org/players/4/19/242923.png,Colombia,57,Once Caldas,€1K
16647,244203,C. Crane,22,https://cdn.sofifa.org/players/4/19/244203.png,Scotland,57,Livingston FC,€1K
16648,242413,A. Rizzo,19,https://cdn.sofifa.org/players/4/19/242413.png,Italy,57,Palermo,€1K
16649,183533,D. Lyness,26,https://cdn.sofifa.org/players/4/19/183533.png,England,57,St. Mirren,€1K
16650,229358,J. Holldack,22,https://cdn.sofifa.org/players/4/19/229358.png,Germany,57,KFC Uerdingen 05,€1K
16651,244974,A. Goelzer,19,https://cdn.sofifa.org/players/4/19/244974.png,France,57,Valenciennes FC,€1K
16652,246254,A. Mironov,18,https://cdn.sofifa.org/players/4/19/246254.png,Russia,57,Lokomotiv Moscow,€1K
16653,243951,G. Gbellé,25,https://cdn.sofifa.org/players/4/19/243951.png,France,57,Paris FC,€1K
16654,236785,T. Abrahams,19,https://cdn.sofifa.org/players/4/19/236785.png,England,57,Exeter City,€2K
16655,241905,S. Ben Amar,20,https://cdn.sofifa.org/players/4/19/241905.png,Morocco,57,Nîmes Olympique,€2K
16656,236788,M. Gillam,19,https://cdn.sofifa.org/players/4/19/236788.png,England,57,Rochdale,€1K
16657,243445,F. Kaya,18,https://cdn.sofifa.org/players/4/19/243445.png,Turkey,57,FC Ingolstadt 04,€2K
16658,246261,J. Zea,19,https://cdn.sofifa.org/players/4/19/246261.png,Colombia,57,Deportivo Cali,€1K
16659,243702,D. Spence,17,https://cdn.sofifa.org/players/4/19/243702.png,England,57,Middlesbrough,€3K
16660,206327,I. Turner,29,https://cdn.sofifa.org/players/4/19/206327.png,Republic of Ireland,57,St. Patrick's Athletic,€1K
16661,239607,Cong Zhen,21,https://cdn.sofifa.org/players/4/19/239607.png,China PR,57,Shanghai Greenland Shenhua FC,€2K
16662,229368,M. Norman,21,https://cdn.sofifa.org/players/4/19/229368.png,England,57,Rochdale,€3K
16663,238840,E. Mahmutovic,21,https://cdn.sofifa.org/players/4/19/238840.png,Luxembourg,57,Yeovil Town,€4K
16664,245752,Vasco Paciência,18,https://cdn.sofifa.org/players/4/19/245752.png,Portugal,57,Boavista FC,€1K
16665,238841,F. Akammadu,19,https://cdn.sofifa.org/players/4/19/238841.png,Italy,57,Tranmere Rovers,€1K
16666,241402,S. Shotton,17,https://cdn.sofifa.org/players/4/19/241402.png,England,57,Bury,€1K
16667,245499,A. Hindi,21,https://cdn.sofifa.org/players/4/19/245499.png,Saudi Arabia,57,Al Ahli,€3K
16668,243196,C. Nicell,18,https://cdn.sofifa.org/players/4/19/243196.png,Republic of Ireland,57,Leeds United,€3K
16669,246012,J. Truque,19,https://cdn.sofifa.org/players/4/19/246012.png,Colombia,57,Once Caldas,€1K
16670,206077,H. Douglas,25,https://cdn.sofifa.org/players/4/19/206077.png,Republic of Ireland,57,Bray Wanderers,€1K
16671,239358,S. Dieng,23,https://cdn.sofifa.org/players/4/19/239358.png,Switzerland,57,Stevenage,€1K
16672,244222,A. Adetula,20,https://cdn.sofifa.org/players/4/19/244222.png,Germany,57,Eintracht Braunschweig,€1K
16673,245246,B. Alférez,20,https://cdn.sofifa.org/players/4/19/245246.png,Argentina,57,Godoy Cruz,€1K
16674,225280,D. Mitov,21,https://cdn.sofifa.org/players/4/19/225280.png,Bulgaria,56,Cambridge United,€1K
16675,237824,M. Galé,22,https://cdn.sofifa.org/players/4/19/237824.png,Colombia,56,La Equidad,€1K
16676,245504,R. Harvey,18,https://cdn.sofifa.org/players/4/19/245504.png,England,56,Millwall,€1K
16677,226561,J. McMillan,20,https://cdn.sofifa.org/players/4/19/226561.png,Scotland,56,Livingston FC,€1K
16678,234497,H. Clifton,20,https://cdn.sofifa.org/players/4/19/234497.png,England,56,Grimsby Town,€1K
16679,231682,T. Heward-Belle,21,https://cdn.sofifa.org/players/4/19/231682.png,Australia,56,Sydney FC,€1K
16680,211203,S. Long,23,https://cdn.sofifa.org/players/4/19/211203.png,England,56,Oxford United,€1K
16681,224515,J. Simonsen,22,https://cdn.sofifa.org/players/4/19/224515.png,Denmark,56,SønderjyskE,€2K
16682,234499,P. Sánchez,20,https://cdn.sofifa.org/players/4/19/234499.png,Chile,56,CD Everton de Viña del Mar,€1K
16683,243717,A. Høvenhoff,28,https://cdn.sofifa.org/players/4/19/243717.png,Denmark,56,Vendsyssel FF,€2K
16684,243718,R. Koot,18,https://cdn.sofifa.org/players/4/19/243718.png,Netherlands,56,Fortuna Sittard,€1K
16685,237575,J. Pourtau,18,https://cdn.sofifa.org/players/4/19/237575.png,Argentina,56,Estudiantes de La Plata,€1K
16686,238343,D. Mushitu,18,https://cdn.sofifa.org/players/4/19/238343.png,Sweden,56,AIK,€1K
16687,237321,M. Berisha,20,https://cdn.sofifa.org/players/4/19/237321.png,Kosovo,56,1. FC Magdeburg,€4K
16688,237833,M. Harris,19,https://cdn.sofifa.org/players/4/19/237833.png,Wales,56,Newport County,€3K
16689,241418,Gao Tianyi,20,https://cdn.sofifa.org/players/4/19/241418.png,China PR,56,Jiangsu Suning FC,€2K
16690,231179,J. Al Dossary,24,https://cdn.sofifa.org/players/4/19/231179.png,Saudi Arabia,56,Al Faisaly,€3K
16691,246283,L. Seydoux,20,https://cdn.sofifa.org/players/4/19/246283.png,Switzerland,56,BSC Young Boys,€2K
16692,242956,D. Mena,21,https://cdn.sofifa.org/players/4/19/242956.png,Colombia,56,Boyacá Chicó FC,€1K
16693,239629,A. Medina,20,https://cdn.sofifa.org/players/4/19/239629.png,Mexico,56,Deportivo Toluca,€2K
16694,231182,O. O'Dwyer,20,https://cdn.sofifa.org/players/4/19/231182.png,England,56,Crystal Palace,€4K
16695,232206,M. Parada,20,https://cdn.sofifa.org/players/4/19/232206.png,Chile,56,CD Antofagasta,€1K
16696,238606,Jo Yong Jae,20,https://cdn.sofifa.org/players/4/19/238606.png,Korea Republic,56,Daegu FC,€1K
16697,242446,M. Wolff,21,https://cdn.sofifa.org/players/4/19/242446.png,Argentina,56,Club Atlético Tigre,€1K
16698,214032,B. Lucumí,24,https://cdn.sofifa.org/players/4/19/214032.png,Colombia,56,Deportivo Pasto,€1K
16699,244241,O. Kensdale,18,https://cdn.sofifa.org/players/4/19/244241.png,England,56,Colchester United,€1K
16700,244498,K. Szymański,25,https://cdn.sofifa.org/players/4/19/244498.png,Poland,56,Lech Poznań,€1K
16701,234259,L. Hardcastle,19,https://cdn.sofifa.org/players/4/19/234259.png,England,56,Port Vale,€3K
16702,236564,O. Malcı,22,https://cdn.sofifa.org/players/4/19/236564.png,Turkey,56,Çaykur Rizespor,€2K
16703,245268,H. Al Yami,19,https://cdn.sofifa.org/players/4/19/245268.png,Saudi Arabia,56,Al Qadisiyah,€2K
16704,244501,M. Orłowski,24,https://cdn.sofifa.org/players/4/19/244501.png,Poland,56,Lech Poznań,€1K
16705,229142,J. Ferry,21,https://cdn.sofifa.org/players/4/19/229142.png,England,56,Stevenage,€1K
16706,245014,S. Janssen,17,https://cdn.sofifa.org/players/4/19/245014.png,Netherlands,56,VVV-Venlo,€1K
16707,244759,M. Catenacci,17,https://cdn.sofifa.org/players/4/19/244759.png,Sweden,56,Djurgårdens IF,€1K
16708,181015,B. Kennedy,31,https://cdn.sofifa.org/players/4/19/181015.png,Australia,56,Central Coast Mariners,€1K
16709,241944,M. Guel,19,https://cdn.sofifa.org/players/4/19/241944.png,Ivory Coast,56,FC Lorient,€1K
16710,242200,T. Rönning,19,https://cdn.sofifa.org/players/4/19/242200.png,Sweden,56,IF Elfsborg,€1K
16711,239385,A. Jerez,19,https://cdn.sofifa.org/players/4/19/239385.png,Chile,56,Curicó Unido,€1K
16712,243481,M. Pedersen,18,https://cdn.sofifa.org/players/4/19/243481.png,Norway,56,Tromsø IL,€1K
16713,242203,K. Politz,22,https://cdn.sofifa.org/players/4/19/242203.png,United States,56,New York Red Bulls,€1K
16714,242715,A. Grinwis,26,https://cdn.sofifa.org/players/4/19/242715.png,United States,56,Orlando City SC,€1K
16715,232476,K. Shiihashi,21,https://cdn.sofifa.org/players/4/19/232476.png,Japan,56,Vegalta Sendai,€1K
16716,238620,M. Layer,19,https://cdn.sofifa.org/players/4/19/238620.png,Germany,56,VfR Aalen,€1K
16717,243740,M. Grundmann,20,https://cdn.sofifa.org/players/4/19/243740.png,Germany,56,FC Energie Cottbus,€1K
16718,244254,W. Biedrzycki,20,https://cdn.sofifa.org/players/4/19/244254.png,Poland,56,Górnik Zabrze,€1K
16719,244512,D. Szczepan,23,https://cdn.sofifa.org/players/4/19/244512.png,Poland,56,Śląsk Wrocław,€1K
16720,231457,D. Baur,19,https://cdn.sofifa.org/players/4/19/231457.png,Scotland,56,Heart of Midlothian,€1K
16721,240673,C. Lang,19,https://cdn.sofifa.org/players/4/19/240673.png,England,56,Oldham Athletic,€3K
16722,243490,C. Ariza,22,https://cdn.sofifa.org/players/4/19/243490.png,Colombia,56,Jaguares de Córdoba,€1K
16723,241955,S. Amin,20,https://cdn.sofifa.org/players/4/19/241955.png,Syria,56,Örebro SK,€1K
16724,227620,D. Hutchinson,21,https://cdn.sofifa.org/players/4/19/227620.png,Republic of Ireland,56,Waterford FC,€1K
16725,235046,Y. Ben El-Mhanni,22,https://cdn.sofifa.org/players/4/19/235046.png,England,56,Scunthorpe United,€2K
16726,222503,H. Isted,21,https://cdn.sofifa.org/players/4/19/222503.png,England,56,Luton Town,€1K
